control_id	k	split	held_value	model	scored_events	bits	top1
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0101	OTHER_POSITION_HOST_BAG	15	4.674102696581	14
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0101	LATENT_HOST_CLASS	15	5.123751975616	14
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0102	POSITION_CONTEXT	22	34.968981071952	16
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0102	OTHER_POSITION_HOST_BAG	22	36.924529639863	16
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0102	LATENT_HOST_CLASS	22	31.242492131651	16
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0103	POSITION_CONTEXT	15	14.028231973525	12
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0103	OTHER_POSITION_HOST_BAG	15	11.955042140096	12
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0103	LATENT_HOST_CLASS	15	13.904094922586	12
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0104	POSITION_CONTEXT	10	14.652957049667	7
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0104	OTHER_POSITION_HOST_BAG	10	15.515975235412	7
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0104	LATENT_HOST_CLASS	10	16.160780116251	7
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0105	POSITION_CONTEXT	12	17.392199802713	10
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0105	OTHER_POSITION_HOST_BAG	12	18.270752200955	10
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0105	LATENT_HOST_CLASS	12	12.971619500374	10
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0106	POSITION_CONTEXT	30	32.721686914259	24
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0106	OTHER_POSITION_HOST_BAG	30	31.639287475613	24
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0106	LATENT_HOST_CLASS	30	36.988968999957	24
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0169	POSITION_CONTEXT	20	16.815715760609	16
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0169	OTHER_POSITION_HOST_BAG	20	16.966952579867	16
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0169	LATENT_HOST_CLASS	20	17.247901480756	16
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0170	POSITION_CONTEXT	11	2.030206314920	11
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0170	OTHER_POSITION_HOST_BAG	11	2.937770320650	11
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0170	LATENT_HOST_CLASS	11	2.865249185819	11
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0174	POSITION_CONTEXT	5	0.681782181884	5
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0174	OTHER_POSITION_HOST_BAG	5	0.858526117161	5
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0174	LATENT_HOST_CLASS	5	0.950248898382	5
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0175	POSITION_CONTEXT	20	44.571424337106	14
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0175	OTHER_POSITION_HOST_BAG	20	39.330412243000	14
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R3:S2:F0175	LATENT_HOST_CLASS	20	38.749433322651	14
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0087	POSITION_CONTEXT	26	6.329338841336	25
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0087	OTHER_POSITION_HOST_BAG	26	6.931613294157	25
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0087	LATENT_HOST_CLASS	26	7.456393907388	25
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0088	POSITION_CONTEXT	11	2.233709064524	11
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0088	OTHER_POSITION_HOST_BAG	11	2.683027485568	11
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0088	LATENT_HOST_CLASS	11	2.674187738420	11
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0138	POSITION_CONTEXT	16	20.361139449273	13
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0138	OTHER_POSITION_HOST_BAG	16	21.551569524066	13
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0138	LATENT_HOST_CLASS	16	16.790663402761	13
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0139	POSITION_CONTEXT	9	4.453596227286	8
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0139	OTHER_POSITION_HOST_BAG	9	4.836092981594	8
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0139	LATENT_HOST_CLASS	9	4.486929222974	8
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0140	POSITION_CONTEXT	6	9.426545460459	3
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0140	OTHER_POSITION_HOST_BAG	6	7.430469849614	3
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0140	LATENT_HOST_CLASS	6	10.671146662865	3
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0141	POSITION_CONTEXT	18	20.791159836508	14
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0141	OTHER_POSITION_HOST_BAG	18	19.781746385407	14
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0141	LATENT_HOST_CLASS	18	21.043370299693	14
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0142	POSITION_CONTEXT	16	22.441209933618	11
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0142	OTHER_POSITION_HOST_BAG	16	16.941061735747	11
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0142	LATENT_HOST_CLASS	16	17.765011902345	11
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0143	POSITION_CONTEXT	26	43.683228821720	20
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0143	OTHER_POSITION_HOST_BAG	26	50.544510101414	20
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0143	LATENT_HOST_CLASS	26	42.408979808512	20
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0144	POSITION_CONTEXT	19	24.231802971963	14
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0144	OTHER_POSITION_HOST_BAG	19	22.418734780450	14
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0144	LATENT_HOST_CLASS	19	24.344940545970	14
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0145	POSITION_CONTEXT	8	4.227327929017	7
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0145	OTHER_POSITION_HOST_BAG	8	4.549246888256	7
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0145	LATENT_HOST_CLASS	8	4.569901754479	7
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0146	POSITION_CONTEXT	14	11.748986943878	11
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0146	OTHER_POSITION_HOST_BAG	14	11.495443621804	11
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0146	LATENT_HOST_CLASS	14	12.894202483273	11
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0147	POSITION_CONTEXT	21	12.953916270559	18
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0147	OTHER_POSITION_HOST_BAG	21	12.011544284252	18
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0147	LATENT_HOST_CLASS	21	14.390703519882	18
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0148	POSITION_CONTEXT	18	21.484908576216	14
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0148	OTHER_POSITION_HOST_BAG	18	21.863533365599	14
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0148	LATENT_HOST_CLASS	18	22.589127911532	14
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0149	POSITION_CONTEXT	7	1.908161482993	7
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0149	OTHER_POSITION_HOST_BAG	7	2.374556205871	7
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S1:F0149	LATENT_HOST_CLASS	7	2.023017648966	7
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0077	POSITION_CONTEXT	22	12.323810769282	19
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0077	OTHER_POSITION_HOST_BAG	22	13.828162147501	19
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0077	LATENT_HOST_CLASS	22	15.416748064339	19
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0078	POSITION_CONTEXT	29	39.630723882744	21
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0078	OTHER_POSITION_HOST_BAG	29	39.322945693957	21
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0078	LATENT_HOST_CLASS	29	37.950635301183	21
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0150	POSITION_CONTEXT	6	10.748186642261	4
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0150	OTHER_POSITION_HOST_BAG	6	11.222695651206	4
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0150	LATENT_HOST_CLASS	6	10.944180986359	4
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0151	POSITION_CONTEXT	11	4.008745448486	10
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0151	OTHER_POSITION_HOST_BAG	11	5.276348200884	10
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0151	LATENT_HOST_CLASS	11	5.686714106460	10
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0152	POSITION_CONTEXT	15	14.329494159366	13
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0152	OTHER_POSITION_HOST_BAG	15	16.981260010374	13
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0152	LATENT_HOST_CLASS	15	12.588666826522	13
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0153	POSITION_CONTEXT	40	42.874490736638	32
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0153	OTHER_POSITION_HOST_BAG	40	37.675265748367	32
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0153	LATENT_HOST_CLASS	40	43.349012606458	32
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0154	POSITION_CONTEXT	20	9.436673009649	18
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0154	OTHER_POSITION_HOST_BAG	20	9.889330400125	18
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0154	LATENT_HOST_CLASS	20	10.014583625749	18
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0155	POSITION_CONTEXT	8	3.782335977482	7
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0155	OTHER_POSITION_HOST_BAG	8	4.953077227840	7
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0155	LATENT_HOST_CLASS	8	4.804795711792	7
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0156	POSITION_CONTEXT	19	11.500049061855	16
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0156	OTHER_POSITION_HOST_BAG	19	10.216913321095	16
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0156	LATENT_HOST_CLASS	19	12.535321803886	16
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0157	POSITION_CONTEXT	44	30.341350152472	37
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0157	OTHER_POSITION_HOST_BAG	44	29.327778770781	37
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0157	LATENT_HOST_CLASS	44	31.234015311397	37
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0158	POSITION_CONTEXT	33	26.381066493741	28
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0158	OTHER_POSITION_HOST_BAG	33	27.835894339061	28
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0158	LATENT_HOST_CLASS	33	27.161244549258	28
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0159	POSITION_CONTEXT	14	9.438458491560	12
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0159	OTHER_POSITION_HOST_BAG	14	10.038144123326	12
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0159	LATENT_HOST_CLASS	14	10.165369938819	12
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0160	POSITION_CONTEXT	14	16.039393851349	10
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0160	OTHER_POSITION_HOST_BAG	14	15.500556481433	10
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0160	LATENT_HOST_CLASS	14	16.593663341487	10
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0161	POSITION_CONTEXT	13	10.324751982534	10
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0161	OTHER_POSITION_HOST_BAG	13	10.065270160110	10
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0161	LATENT_HOST_CLASS	13	12.238049086633	10
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0162	POSITION_CONTEXT	22	3.965682153766	22
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0162	OTHER_POSITION_HOST_BAG	22	6.241405201073	22
ARBITRARY_LOCAL_CODEBOOK	4	HELD_PHYSICAL_FOLIO	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R4:S2:F0162	LATENT_HOST_CLASS	22	4.805475199007	22
COMPOSITIONAL_TECHNICAL_NOTATION	4	HELD_PHYSICAL_FOLIO	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0009	POSITION_CONTEXT	25	43.244174611378	17
COMPOSITIONAL_TECHNICAL_NOTATION	4	HELD_PHYSICAL_FOLIO	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0009	OTHER_POSITION_HOST_BAG	25	50.418896958279	13
COMPOSITIONAL_TECHNICAL_NOTATION	4	HELD_PHYSICAL_FOLIO	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0009	LATENT_HOST_CLASS	25	43.816386449650	16
COMPOSITIONAL_TECHNICAL_NOTATION	4	HELD_PHYSICAL_FOLIO	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0010	POSITION_CONTEXT	17	29.257250968446	11
COMPOSITIONAL_TECHNICAL_NOTATION	4	HELD_PHYSICAL_FOLIO	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0010	OTHER_POSITION_HOST_BAG	17	32.987141208719	11
COMPOSITIONAL_TECHNICAL_NOTATION	4	HELD_PHYSICAL_FOLIO	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0010	LATENT_HOST_CLASS	17	28.857395222056	11
COMPOSITIONAL_TECHNICAL_NOTATION	4	HELD_PHYSICAL_FOLIO	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0011	POSITION_CONTEXT	16	30.966348422170	10
COMPOSITIONAL_TECHNICAL_NOTATION	4	HELD_PHYSICAL_FOLIO	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0011	OTHER_POSITION_HOST_BAG	16	33.802758384688	8
COMPOSITIONAL_TECHNICAL_NOTATION	4	HELD_PHYSICAL_FOLIO	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0011	LATENT_HOST_CLASS	16	30.101941182777	8
COMPOSITIONAL_TECHNICAL_NOTATION	4	HELD_PHYSICAL_FOLIO	F:COMPOSITIONAL_TECHNICAL_NOTATION:CONTROL_Q:R1:S1:F0012	POSITION_CONTEXT	7	8.756683052691	6
