unit_id	edition	page	physical_folio	star_ordinal	locus	rays	tail	color	provenance	open_host_sha256	body_host_sha256	claim_state
c03058e62c9703393cab	ZL3b	f112v	f112	7	f112v.27	8	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	60da8f09b8a949c55f95850f909133047203fbc3810ccfbf8c0663e5efc8e594	fd007e530517a55c06752b26b19b8b40046ee1321ea815ad7223940c4cea676d	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
f88a12bd9d79e1aa6287	ZL3b	f112v	f112	8	f112v.30	7	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	879543797852321eea3e5e0db971a0b7386a5b873e60c2af0b1e8a2fdf65b7c4	75eabc62298c5f84fd831d339a00a6424a487d2bb80657af3fec379442cb10ca	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
f3d4af5e7f2dd962bd2b	ZL3b	f112v	f112	9	f112v.32	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	d3038141cd0f90e13662b98646ede9110655683a3530ab26fdf452c5a3043d11	b355b72e6f04d68ebb254ff6917931ccfe6eb2a31553329654076f1848ecb0db	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
a4b18173902b31428d9a	ZL3b	f112v	f112	10	f112v.36	8	2	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	1e9b77bcdb3bdb4a8489106573ae63a4d0fab320370b1997def853c960b4e087	23c5929d0276c89f8f4d9f7919255ecffbb7687632f87a647c6fb37b29504533	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
97331153808f494c31b4	ZL3b	f112v	f112	11	f112v.39	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	6963ccd727a4ab1df8b50b9e8dbcf3f74660eb4d5f5d4a3fe5e15b91ba7cdb9f	2de98c0451c136ab3dc16082a19f5a38a38c71580386a9ae222698d74981768a	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
eab104a993d7f99a6e2e	ZL3b	f112v	f112	12	f112v.42	6	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	2d5cc1ae4fc482f11cdce201d8f54382c4fed3a973fead11fd6677963731e5da	08e2cf0ab204c9d68bb103b1b08cc4f8554d9cb2a8d535bd1d3a06f38feb1f0a	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
44ba116863f466bc662e	ZL3b	f112v	f112	13	f112v.45	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	e78638a7cf53c66df37da890bab7571ccd8346dc5896c9d40a7da95934c25335	e87b5eb444c17a364957abe68779a6e7c7a059d05d109b4902cafc4fbc191451	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
59c0bfb41fe088ed764f	ZL3b	f113r	f113	1	f113r.1	7	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	f6c09b875421ad5538f1271f5ea725dd1a772acbc46949cb692d4abb4d301bf7	20c38c65b0d523bfe2c478ac6944cec3ff77c049db0de9fd6b8ee87d57a42199	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
0e5daaece5de508cf40b	ZL3b	f113r	f113	2	f113r.4	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	3e9cde7e50422f4dd48e1125684f0b794f5b6d33de9ed8f8f8eb09c893ccc3bc	59fdd87b82b8eb5f84c299af2751f26409ec28c1e3b0d449054628fbf8cfefda	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
fd748a75e8ea0f1179b7	ZL3b	f113r	f113	3	f113r.8	7	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	dd044bcbcbc87fb823dd13f58e2b66226c2c420de238cfba3b43a65c4713182b	8c04d172d3af0335b70e1c9a3f7806e3d1b4426ba2142b141275c48db253a10a	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
e8fb7e64ca3ec05999fd	ZL3b	f113r	f113	4	f113r.10	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	7292559695f233ad178a20053d4f99ede0436bbbde2f0a24c0429944678fa305	ef7c24e6d3bfe042e9fce062501d6e721f49a0e585d123263356448f528a97f1	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
19fec5900f58c4c3d9f5	ZL3b	f113r	f113	5	f113r.13	7	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	3e1e709015261f0db403c993a25372e6fd9c604d3e6face99290d70673fc150b	3b2b09816735e5f98b7295dc535ee4162634f4f7b77bc448ed10919af26c3efe	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
fe35ed0867f9ce618099	ZL3b	f113r	f113	6	f113r.16	8	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	1c2119beccf3dcf97fa1a1c8d539af8e7f8feff553c42b035e14b0cdec81047f	60f8c6ec0ccd807dab1f332028cb9aba155d3d73116cf1fe5440d30f20f13bdb	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
56a791f8cdbf9ad97d6a	ZL3b	f113r	f113	7	f113r.20	7	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	bda33447114541e23ae41a18a1def2d562f8a17bd8fc2157cbf58e3072b9bbe8	a8d161ad997d1b986c990bd0399d413171c1b7d29de05e712a97346f514585a6	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
6060e4437fcca5b71e06	ZL3b	f113r	f113	8	f113r.22	8	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	e5896d1c66d70e1adfa5d5d6da0b2efa1184c9cce64fac6a2ff950856cdece8b	493752a923a9366e08387be9ca27938d4754e22e3a141213013c9b60b68dd367	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
b3d3dcb93678a34011ba	ZL3b	f113r	f113	9	f113r.25	8	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	e23ac210e2cdc6ece8db8532c89f9f2b431ee204206b59c569c84059bf7e694e	16a0681604c7d8e5d03dd19f69710ecfd3e65092b760f01f049af2a699d09dc4	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
42b94e2a574be7ed5d16	ZL3b	f113r	f113	10	f113r.27	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	89aa25f56553c977a787800ce8cb6a8399e461f64a74925d35987b3cf7ee0b36	3ba902d5edc85c4f89d6f965f38ba579dc4ee3e277366318ed89d79830949708	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
5f65f500be2f00fd4112	ZL3b	f113r	f113	11	f113r.30	7	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	b436018dc29fede284052183f1afa69d539eb2ad0c1d79f2ee5b0fa2e1877d68	a63b5a6e50e15bf6953d400b0f99b569eb64023031a1d8bf580d50f010782b72	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
a6c502db3ed005180396	ZL3b	f113r	f113	12	f113r.34	8	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	a2edb0e177d2c9d1d84618dbb719eb5d99946ebf96acb85910da6c0fdda5b86e	488db0d28c1c6207daf9c0afa2bd05ba3098a2ad18272505140431dff53f7b4c	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
60c3275e304d5551b6ee	ZL3b	f113r	f113	13	f113r.37	8	2	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	7cd62183c92201d5bd84ee7ad3b1bac4560235cc52f3ab251ac31d95b5a51010	8920284c5bc37fb12639182c00f352d1ca96e9b70b787f0c22d10cdddabe98e6	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
5176dacbbe60d765c109	ZL3b	f113r	f113	14	f113r.39	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	c69507e52ba57649b7a483617c3a8fd618c5c34ec2c6ff24ed8e86e9e8b1a210	03a953f9dbf232573091b24d6ab028af6e0a134be7ce9686ae0c9d008d135e9f	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
3f0efd4b9dba84cac59a	ZL3b	f113r	f113	15	f113r.42	8	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	141f1643dabbb6771e089d55fa1cdd32b3c6644d0e48af1c51e23723399d2072	c00302d56c129ef86f3bebd304d4c5e56c812ce6224c93b50bfcb86ab8032b1d	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
9d87323289bfb174d650	ZL3b	f113r	f113	16	f113r.45	8	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	fccad4a3c7ba597c4dd7f2cc1d4b1ce91bf0ac166c22a68846401a855137362d	1f5491159902ec475b3115ac12e5f752aa21c63c48710ad0a149f358d739616f	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
cfee37d34e41b672937f	ZL3b	f113v	f113	1	f113v.1	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	91fa7b8e8bd3dc4a6c28fd747c738dffe4bdd8f64bd00324dfbf35d45482ddb1	a3e16ab3159b7a9a70a66ba67f8a1edbb3ff29ae97d9f47dbef9dbdb01a8efcf	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
7bd561d14e6f3665439f	ZL3b	f113v	f113	2	f113v.4	8	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	28895c79d19cb03c8426cd56f8939efed610a009e881785dc0acb910b9a57902	4b2c65994ba3d2eef77a003ed8f61b23be033d67b674c44800eb939b2759c8b9	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
975e278f924c55a0031f	ZL3b	f113v	f113	3	f113v.7	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	d8fb10c938cb262809784366f68f412c41c1ddcb598e1c9f26ee242a6dc7343b	1debe734127056bd621a538cfb19439cf0fbafb7ce1557ce5ad8b5655d95c39b	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
3531a84ad669055fcb13	ZL3b	f113v	f113	4	f113v.10	7	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	1c72fcfbb88e7e8f083515a0ac4154ed3bbba27c5f73673edc2ae4ed710609c8	68970582a4070a17cfc42e07b84c7f042a4c98c81b6c472831a2c0e600e36244	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
6930e59df7aee4b29135	ZL3b	f113v	f113	5	f113v.13	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	dfe09dc8ff47da642a9e752ddbe93c1cd125f229d8da86769ec6468527d5cd54	0a37e8824dbaa523ff248b9ce45711a8aa860b49c16e2a252f2d472142cb997c	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
cb1e3b6675d7ad19db13	ZL3b	f113v	f113	6	f113v.18	7	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	44a7217497358f32a6995869de6563b0f43b533e6334de085a91b008d29a47ed	2741fc8481490184f8bf0641eb97c26a6f23795f35cf1900730e02b4dade91fa	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
9678a1dd19abdb9c9cd3	ZL3b	f113v	f113	7	f113v.21	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	7c1f9c727d0e51cee1e9e49acaa8dcc204b856125548ceb5d9af737ea5aebd54	829524f68b43996d1ff83061382da8746780160686e25e8e240853a61e296e8f	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
f4e5d4297f14cc08ae39	ZL3b	f113v	f113	8	f113v.25	8	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	8341b287a84a0251c5c0cb691e5417a922cb6896bf476a91953d88d61711ae1d	d57e1d040dca656ea7bc2d6158c0215a32a26ba6563783b34ea5d460c3bce7cc	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
b64f347031b3e8089235	ZL3b	f113v	f113	9	f113v.28	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	a764b4cc3d7c832bc94a31920ccf72ba6f9e12fe5ac9bdebfadaf8866849a13d	a28b6915ea89ae8b8403950bd2113982a449d211cf06cd3f81fede7f0e5fb2b5	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
c3f5a505e9c8f3e7a9ff	ZL3b	f113v	f113	10	f113v.33	7	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	6a4b8024bb898ccea8109a2975d75b07ea6aae3e1e6bce556e02492394e90427	c22a888d897e4782c6e1efc7332f0a908c1918cc785f73e35509c88e92949dc7	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
64559d583e3d6ff1e06d	ZL3b	f113v	f113	11	f113v.36	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	fa86ba176218a715c7437e7a3e4a219aaa1e7f1b307a91699fff3a729b1a3489	d3fb9e5e5d876d72260bc31e77f666aadb7bc9259b703e0c303f47b7a158929c	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
7f595410e203ed62bd07	ZL3b	f113v	f113	12	f113v.38	8	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	a567541037fe00d59b8a6f94e21abb9e835a9bd3d65d8751cdd47fca51bfbd3b	c7beb0247f93b264adc8f677562927b60684e98c09e6007b9c8fafe41ca72fd7	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
034169111e97e37ce563	ZL3b	f113v	f113	13	f113v.42	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	2d587f4b2903fc53b4a58b09cc66f52e03d80b247f9027ca78790708cb3f1f1e	19f8b52f39cfe0a6009f7a6a7c0b85052748cd960f4369b3be3c77dd9884f701	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
38280843028c26904e58	ZL3b	f113v	f113	14	f113v.45	8	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	1feb1b0c230cbbfe9d4501c34edff2976cf3f4f979e540310749d51c32b6bef9	b1ff7803c97227d9bc203826a8d7907f86ed18ecc4d814e0b6bb4b95508d03a1	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
7b160702f89e8597afbb	ZL3b	f113v	f113	15	f113v.47	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	d248be0faaf510eed8500b819461c495abc7ed29ce94f375213e1ef8b5db03dd	144b45ee86af01ec20344845d35c4e40e3887e2c95b21d20ed987ef33359e3fd	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
e86331a6e51190e0c6cd	ZL3b	f114r	f114	1	f114r.1	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	316b1155b75b1d09b09b727d363abf60d798bc7e92f42e13468d96a8d7417c60	8020d6874b3f69f71e7b152de68b4d23cf253e2ab38b897ebac50bcff915fec7	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
9631ba63c7659a3ae24f	ZL3b	f114r	f114	2	f114r.4	8	2	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	d7ae45d70fe827ac8e80258f355dc7b205982589b21b7687d72d0aa9cc2062e0	08c770f463b4c595592f6feb5200a5c4116a9ee6458b1bda50eb7f0ff6d5d72c	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
4987ceb3d2cea284729b	ZL3b	f114r	f114	3	f114r.8	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	2c33ee54316cff1ce37740708e8c50c74247e66eb2453ac59be7cd8ec17940f3	b486bd55f99e22ba2bb4253acc278c77e68bc5c93207e147da9fc715f60a0ca6	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
f9da0cc48300a6c26342	ZL3b	f114r	f114	4	f114r.11	8	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	39749b08fd6c0e3514f4eda5ed634146b6317a3fc6006e67ac632d45a65f1630	db890fb66ac3592f892db97740b6fed82028c9700e78cce6bde94070a05c7f0e	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
c4acc694e83034835f51	ZL3b	f114r	f114	5	f114r.14	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	e014bd1ba1aa64f6d469759ac88f82c0f107754a13ea31d311f77ad48c5c89a9	130e73c0c80ea71d7b2e5f8a5ab5fa7a2d1a4a9f728a6b37bc2fad050baacdc6	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
a57e7f7dd19d5f7ec66f	ZL3b	f114r	f114	6	f114r.19	7	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	722cdaa5effa3939844b67834664f023bceb949ba58e36aa08ee88cf67ca25b7	6dfae99c9eb13f1a615e8f0f06f9a3829ba3fbed72600dd3964c847076509c1c	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
92e19cc0a3e2fe14c7d4	ZL3b	f114r	f114	7	f114r.22	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	547d35ef0f86d423924e3002d40eee609c3ebb99207afba15c8a963cf1f63a0f	ac18391a80f8b1c7c67e7aaa4bbc51580d8ba9f0d0e4837da9143d4429458f91	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
0fa152ed29ee3268671d	ZL3b	f114r	f114	8	f114r.24	8	2	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	2830cc3c4a18f4e23d69364f2af84c18c98ba44e48ff4258d84b784ae54f31fd	729eb700cc77537e7fded2c9941b53b705cc3b5c4d5e779c85e3f6e50dc3c503	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
d5d63793f0da3e489e9d	ZL3b	f114r	f114	9	f114r.28	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	b4f1f7e1b1e9addd7d8977f6a214880318aa48cb3c7fe4e92c623fb6d6cb350a	332657fe53cfd89b6508de72600a9f458cbaecc860e90919073854b935ed9842	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
87a341148db633696f73	ZL3b	f114r	f114	10	f114r.32	7	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	22203979727001e03e1d3164177db81bdc2b02d89f1d86f043e0151c815c54fb	f44ef12be99cac2d0afb7997fec94161bd4d8c34819b838e933306d124dd5ce7	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
e84c1c6fc01107c75ec7	ZL3b	f114r	f114	11	f114r.35	8	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	c25ee64012a4d1c5d8689908232379c6fe8f486e75ef0205ff2ea20089d4c475	a130de7e417894f1af8dbd54959ae801c8b00d9fbe2db5ff96b1400f7053db5c	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
b052135975078ac76dd3	ZL3b	f114r	f114	12	f114r.39	8	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	8739a0b950664f74ce42d360acabc57485bb1fe87cb35ba599fc88060b47ec31	4d5120699919353ddd1474ee3d928d300bed7a1bcad40155efc0a933d98dde22	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
9cc0e8c7e90919238bce	ZL3b	f114r	f114	13	f114r.42	8	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	eeca6ab95bfea916501a7fe18a4b19ade929569e0147cb82b03c85038867a49d	b512bd732f1c3ebe45ac99836cf4425f3f1bae5aa7013a6cbaaa2a98cadb6e4a	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
d484ced8cd986a1a719c	ZL3b	f114v	f114	1	f114v.1	7	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	7f3bb770844621d2bc758d904f66f448de31015a7291387de86100d7f1b74dc3	4cd34e4a545e83062ef7b47509413a33fe423b0ab942c9ffdd8d28547faaabc0	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
f05b7cb0fc2274eda999	ZL3b	f114v	f114	2	f114v.6	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	2c11288a0af61fca0f3c823333fb4ad7cc0c56d78b0505fdff0ba627c46f9b7a	d9cd3fa0f12d175651c04b034945b8df1ad9978e5f211b16c02844d67589d854	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
50ce490e6d8a90757b12	ZL3b	f114v	f114	3	f114v.8	7	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	fda8fcede115f04a1992206267a2c0536943b6e58c699ee547df175b0913fd8e	380b93f8380c35d9affef67bec39ff9837b6a3e8b67a07eccd5dff153181dd5b	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
8bbb80dbeee96d6fbe1b	ZL3b	f114v	f114	4	f114v.11	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	b8667b85434c60ccf3e43bc45f9dca3b113dfa872df5b5db4cbec3f3e9b9166d	138a256a9d88a896f5dc1386b5ee579756390fa898c917afe46374ed245f6d09	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
7711e9cf0a3c0049af92	ZL3b	f114v	f114	5	f114v.14	8	2	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	fbb34bb2334c0c1536126800945747f69840f954eb34b3a70b9e6d3349748518	e8b7e63c7ab7210e21a4d1847936d42f089326ef60dc570608c8ac87aa4a0094	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
9bd0ad9c83a4028e6a46	ZL3b	f114v	f114	6	f114v.18	7	2	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	b0e817759c2e13b1653edc87630017103c9e3e9d63fcf008cf1a43571d1ec218	1d590d2dc2fd294c6cb4bbf127575dceaa92c6b75e6c89026074ea66c8ffa5c6	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
224756e27db1cc3edaca	ZL3b	f114v	f114	7	f114v.20	7	2	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	311bc933ea6e1de71c7e1e844807ab6369d0a3e64d4aef6d32f44142d2204c12	8ecc0b3ed4c320a5157991d96c44edd3f7294e7ec249cd0bfc62467355a914e9	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
2d09f6e7f24531dd97df	ZL3b	f114v	f114	8	f114v.23	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	4d3a37cd1b681930ece7eff22741a43b0bb10b7434bb0e055d7d7d6ff78a4677	a6890f863148d94cf8c8beba3f44301eb682fbf27e7b5f35275aac39a95c6c1b	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
2398449728a1242e33f8	ZL3b	f114v	f114	9	f114v.26	7	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	aac7607255ce6b94304499a0803cc43a961f8337166d8039636e870da9cc769f	c4824ff2f1ec7b790dd9cb6696c20ddccaf9716297810b008dcb8b70fedc1566	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
4709f9ecf0fb9d18cdf9	ZL3b	f114v	f114	10	f114v.29	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	7060ecb5e0d5883e69e4d18890aee6f8bc0020d7f134635aefb64082afd79f95	ecb81345518e87afda8d8609602dd6a04065c2003e4519ad9604f26522a4e383	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
ecf9abf01f734542006d	ZL3b	f114v	f114	11	f114v.33	7	2	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	35a99188bedbff0d9d3bbed4b638d6b42b9125653e332242b9ae0647f7819062	a82ec3178b450238b9b8e3d1e5b620dd85796816ab54c09a5a5b40026c49907f	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
266a17d90c5c415a13dd	ZL3b	f114v	f114	12	f114v.36	8	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	8598b670620fcc3f3338c25b256c685ddd9684a2894a89653c3e11cc0392dac9	1219898fa5948247fb2b53671576eb20f0f9ed50924df7703174931a95e98fa7	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
dea93450f6f2d892cdfd	ZL3b	f115r	f115	1	f115r.1	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	0614974f59827fa26d7f48d338b07a4d3752170895f5a881f4954e4260e82391	c4135b8ac4af4879de6924c23432287d845920c1acfe22f6855d899f75cd663d	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
11711d5c5b18071e43e5	ZL3b	f115r	f115	2	f115r.4	8	-	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	7d2d8f82c6616ef85afa104c9c1055fae6665b2efd8e19770b401692da2ed437	5c0199da2e92dc2e63ed330c1260b341b8f9d0f5bcb69bfa7d3b476a3bbcfefd	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
a1ccbf2978bc1fb642ce	ZL3b	f115r	f115	3	f115r.8	7	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	2c868f8e37a8c4a6ca5f4b76b91ab33e32514192a467c06748ed1f2bb818664b	13cad7080b558bbfb7bf3da965d940a641572cfc9fd97e4d69e57ebee6fe9e61	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
86eaaf8f24922b57a14a	ZL3b	f115r	f115	4	f115r.10	8	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	3685b717d9128ee0cb7e6387baa2de7cbe23e968b8966e438782b1558c9e267e	7fae8ee6bcd1dcf7a3ab331766f71e37395a5654014ad3bcb60f6907177c7dab	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
6001ffd43f300941707b	ZL3b	f115r	f115	5	f115r.13	8	2	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	ea9411a72a3708baa52637bf9ed6d83239e7fbf021bc51eb0d7096d0494f8c93	c832540e3deabb6cfe78e4a2e48ca4bc083e24f83c950c913aa9513d9f65cb4e	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
8a04ec23c5fa973cb750	ZL3b	f115r	f115	6	f115r.19	9	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	ad0c3df59df534cf73e828e38bc24d3210f5e55ac07637e45bb11908a62c528a	ea68d8f51ae4be26cf2a4a8a06f9e0d1f932d04bbd3a7eb7eacfc7ff08eee95f	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
94605a7ed511f70a4916	ZL3b	f115r	f115	7	f115r.22	8	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	1ea4f7f6d951417c67ea20ad6e3a808043d134a26ffff0a789da157357b1c723	d4482c299675d28e0e61d2c3e3cb0113aa1ea417b65083be7d19fe267367ec76	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
21a37071ee3124538b89	ZL3b	f115r	f115	8	f115r.26	8	1	RED	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	cb14b54489d81c40069e9200d7a000a4277104111608b0a4137c506ecdab26c2	8d0ada133d9f6860a0dfded3980ca418d2ef88e48f97cd11e48f807c540e3a11	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
86b18ea87002cb0d95b0	ZL3b	f115r	f115	9	f115r.29	8	1	yel	EXISTING_HUMAN_ANNOTATION_STOLFI_STAR_PROPS	cb1c01c2fe42eb39c258cc2d58e9d0ea1d2c8421ea2c62cc462e08be3eb4fbd8	8483b0ae66569ed37ab622d48fa13cc521db23df67f895a358140ca0241c9ac1	EXPLORATORY_PAGE_HOST_VISUAL_JOIN
