book	query_record	truth_dimension	truth_target_record	truth_set_jaccard	representation	candidate_pool	model_rank	reciprocal_rank	top1	top10	top_decile	normalized_rank	model_set_jaccard
Band2	NB_B2_R000307	ADDRESSEE	NB_B2_R000107	0.4	RAW_CHAR3	463	436	0.00229357798165	0	0	0	0.941684665227	0.100574712644
Band2	NB_B2_R000307	ADDRESSEE	NB_B2_R000107	0.4	PAGE_HOST_IDENTITY	463	435	0.00229885057471	0	0	0	0.939524838013	0.0618556701031
Band2	NB_B2_R000307	ADDRESSEE	NB_B2_R000107	0.4	PAGE_HOST_CHAR3	463	436	0.00229357798165	0	0	0	0.941684665227	0.110367892977
Band2	NB_B2_R000307	ADDRESSEE	NB_B2_R000107	0.4	COMPILER_SIGNATURE	463	454	0.00220264317181	0	0	0	0.980561555076	0.111111111111
Band2	NB_B2_R000307	ADDRESSEE	NB_B2_R000107	0.4	MARKER_AND_POSITION	463	234	0.0042735042735	0	0	0	0.505399568035	0.571428571429
Band2	NB_B2_R000307	ADDRESSEE	NB_B2_R000107	0.4	HOST_PLUS_COMPILER	463	437	0.00228832951945	0	0	0	0.943844492441	0.0373831775701
Band2	NB_B2_R000308	CONTENT	NB_B2_R000288	0.291666666667	RAW_GROUP_IDENTITY	463	1	1	1	1	1	0.00215982721382	0.291666666667
Band2	NB_B2_R000308	CONTENT	NB_B2_R000288	0.291666666667	RAW_CHAR3	463	2	0.5	0	1	1	0.00431965442765	0.315315315315
Band2	NB_B2_R000308	CONTENT	NB_B2_R000288	0.291666666667	PAGE_HOST_IDENTITY	463	1	1	1	1	1	0.00215982721382	0.304347826087
Band2	NB_B2_R000308	CONTENT	NB_B2_R000288	0.291666666667	PAGE_HOST_CHAR3	463	2	0.5	0	1	1	0.00431965442765	0.3125
Band2	NB_B2_R000308	CONTENT	NB_B2_R000288	0.291666666667	COMPILER_SIGNATURE	463	5	0.2	0	1	1	0.0107991360691	0.375
Band2	NB_B2_R000308	CONTENT	NB_B2_R000288	0.291666666667	MARKER_AND_POSITION	463	323	0.0030959752322	0	0	0	0.697624190065	0.333333333333
Band2	NB_B2_R000308	CONTENT	NB_B2_R000288	0.291666666667	HOST_PLUS_COMPILER	463	1	1	1	1	1	0.00215982721382	0.291666666667
Band2	NB_B2_R000309	CONTENT	NB_B2_R000446	0.5	RAW_GROUP_IDENTITY	463	1	1	1	1	1	0.00215982721382	0.283582089552
Band2	NB_B2_R000309	CONTENT	NB_B2_R000446	0.5	RAW_CHAR3	463	1	1	1	1	1	0.00215982721382	0.530785562633
Band2	NB_B2_R000309	CONTENT	NB_B2_R000446	0.5	PAGE_HOST_IDENTITY	463	1	1	1	1	1	0.00215982721382	0.325
Band2	NB_B2_R000309	CONTENT	NB_B2_R000446	0.5	PAGE_HOST_CHAR3	463	1	1	1	1	1	0.00215982721382	0.534606205251
Band2	NB_B2_R000309	CONTENT	NB_B2_R000446	0.5	COMPILER_SIGNATURE	463	163	0.00613496932515	0	0	0	0.352051835853	0.368421052632
Band2	NB_B2_R000309	CONTENT	NB_B2_R000446	0.5	MARKER_AND_POSITION	463	38	0.0263157894737	0	0	1	0.0820734341253	0.923076923077
Band2	NB_B2_R000309	CONTENT	NB_B2_R000446	0.5	HOST_PLUS_COMPILER	463	1	1	1	1	1	0.00215982721382	0.283582089552
Band2	NB_B2_R000309	ADDRESSEE	NB_B2_R000446	0.52380952381	RAW_GROUP_IDENTITY	463	1	1	1	1	1	0.00215982721382	0.283582089552
Band2	NB_B2_R000309	ADDRESSEE	NB_B2_R000446	0.52380952381	RAW_CHAR3	463	1	1	1	1	1	0.00215982721382	0.530785562633
Band2	NB_B2_R000309	ADDRESSEE	NB_B2_R000446	0.52380952381	PAGE_HOST_IDENTITY	463	1	1	1	1	1	0.00215982721382	0.325
Band2	NB_B2_R000309	ADDRESSEE	NB_B2_R000446	0.52380952381	PAGE_HOST_CHAR3	463	1	1	1	1	1	0.00215982721382	0.534606205251
Band2	NB_B2_R000309	ADDRESSEE	NB_B2_R000446	0.52380952381	COMPILER_SIGNATURE	463	163	0.00613496932515	0	0	0	0.352051835853	0.368421052632
Band2	NB_B2_R000309	ADDRESSEE	NB_B2_R000446	0.52380952381	MARKER_AND_POSITION	463	38	0.0263157894737	0	0	1	0.0820734341253	0.923076923077
Band2	NB_B2_R000309	ADDRESSEE	NB_B2_R000446	0.52380952381	HOST_PLUS_COMPILER	463	1	1	1	1	1	0.00215982721382	0.283582089552
Band2	NB_B2_R000310	CONTENT	NB_B2_R000396	0.356060606061	RAW_GROUP_IDENTITY	462	2	0.5	0	1	1	0.004329004329	0.277419354839
Band2	NB_B2_R000310	CONTENT	NB_B2_R000396	0.356060606061	RAW_CHAR3	462	2	0.5	0	1	1	0.004329004329	0.360236220472
Band2	NB_B2_R000310	CONTENT	NB_B2_R000396	0.356060606061	PAGE_HOST_IDENTITY	462	1	1	1	1	1	0.0021645021645	0.293233082707
Band2	NB_B2_R000310	CONTENT	NB_B2_R000396	0.356060606061	PAGE_HOST_CHAR3	462	2	0.5	0	1	1	0.004329004329	0.357630979499
Band2	NB_B2_R000310	CONTENT	NB_B2_R000396	0.356060606061	COMPILER_SIGNATURE	462	102	0.00980392156863	0	0	0	0.220779220779	0.434782608696
Band2	NB_B2_R000310	CONTENT	NB_B2_R000396	0.356060606061	MARKER_AND_POSITION	462	72	0.0138888888889	0	0	0	0.155844155844	0.857142857143
Band2	NB_B2_R000310	CONTENT	NB_B2_R000396	0.356060606061	HOST_PLUS_COMPILER	462	2	0.5	0	1	1	0.004329004329	0.277419354839
Band2	NB_B2_R000310	ADDRESSEE	NB_B2_R000027	0.25	RAW_GROUP_IDENTITY	462	208	0.00480769230769	0	0	0	0.450216450216	0.130434782609
Band2	NB_B2_R000310	ADDRESSEE	NB_B2_R000027	0.25	RAW_CHAR3	462	208	0.00480769230769	0	0	0	0.450216450216	0.237398373984
Band2	NB_B2_R000310	ADDRESSEE	NB_B2_R000027	0.25	PAGE_HOST_IDENTITY	462	156	0.00641025641026	0	0	0	0.337662337662	0.175757575758
Band2	NB_B2_R000310	ADDRESSEE	NB_B2_R000027	0.25	PAGE_HOST_CHAR3	462	206	0.00485436893204	0	0	0	0.445887445887	0.229946524064
Band2	NB_B2_R000310	ADDRESSEE	NB_B2_R000027	0.25	COMPILER_SIGNATURE	462	228	0.00438596491228	0	0	0	0.493506493506	0.363636363636
Band2	NB_B2_R000310	ADDRESSEE	NB_B2_R000027	0.25	MARKER_AND_POSITION	462	32	0.03125	0	0	1	0.0692640692641	0.916666666667
Band2	NB_B2_R000310	ADDRESSEE	NB_B2_R000027	0.25	HOST_PLUS_COMPILER	462	208	0.00480769230769	0	0	0	0.450216450216	0.130434782609
Band2	NB_B2_R000311	CONTENT	NB_B2_R000405	0.30081300813	RAW_GROUP_IDENTITY	462	5	0.2	0	1	1	0.0108225108225	0.219858156028
Band2	NB_B2_R000311	CONTENT	NB_B2_R000405	0.30081300813	RAW_CHAR3	462	33	0.030303030303	0	0	1	0.0714285714286	0.300202839757
Band2	NB_B2_R000311	CONTENT	NB_B2_R000405	0.30081300813	PAGE_HOST_IDENTITY	462	4	0.25	0	1	1	0.00865800865801	0.282258064516
Band2	NB_B2_R000311	CONTENT	NB_B2_R000405	0.30081300813	PAGE_HOST_CHAR3	462	24	0.0416666666667	0	0	1	0.0519480519481	0.309633027523
Band2	NB_B2_R000311	CONTENT	NB_B2_R000405	0.30081300813	COMPILER_SIGNATURE	462	37	0.027027027027	0	0	1	0.0800865800866	0.409090909091
Band2	NB_B2_R000311	CONTENT	NB_B2_R000405	0.30081300813	MARKER_AND_POSITION	462	70	0.0142857142857	0	0	0	0.151515151515	0.857142857143
Band2	NB_B2_R000311	CONTENT	NB_B2_R000405	0.30081300813	HOST_PLUS_COMPILER	462	5	0.2	0	1	1	0.0108225108225	0.219858156028
Band2	NB_B2_R000311	ADDRESSEE	NB_B2_R000028	1	RAW_GROUP_IDENTITY	462	315	0.0031746031746	0	0	0	0.681818181818	0.108695652174
Band2	NB_B2_R000311	ADDRESSEE	NB_B2_R000028	1	RAW_CHAR3	462	183	0.00546448087432	0	0	0	0.396103896104	0.247899159664
Band2	NB_B2_R000311	ADDRESSEE	NB_B2_R000028	1	PAGE_HOST_IDENTITY	462	246	0.00406504065041	0	0	0	0.532467532468	0.155737704918
Band2	NB_B2_R000311	ADDRESSEE	NB_B2_R000028	1	PAGE_HOST_CHAR3	462	186	0.00537634408602	0	0	0	0.402597402597	0.24703087886
Band2	NB_B2_R000311	ADDRESSEE	NB_B2_R000028	1	COMPILER_SIGNATURE	462	182	0.00549450549451	0	0	0	0.393939393939	0.307692307692
Band2	NB_B2_R000311	ADDRESSEE	NB_B2_R000028	1	MARKER_AND_POSITION	462	403	0.00248138957816	0	0	0	0.872294372294	0.421052631579
Band2	NB_B2_R000311	ADDRESSEE	NB_B2_R000028	1	HOST_PLUS_COMPILER	462	315	0.0031746031746	0	0	0	0.681818181818	0.108695652174
Band2	NB_B2_R000312	CONTENT	NB_B2_R000362	0.389380530973	RAW_GROUP_IDENTITY	462	1	1	1	1	1	0.0021645021645	0.271428571429
Band2	NB_B2_R000312	CONTENT	NB_B2_R000362	0.389380530973	RAW_CHAR3	462	2	0.5	0	1	1	0.004329004329	0.399553571429
Band2	NB_B2_R000312	CONTENT	NB_B2_R000362	0.389380530973	PAGE_HOST_IDENTITY	462	1	1	1	1	1	0.0021645021645	0.35
Band2	NB_B2_R000312	CONTENT	NB_B2_R000362	0.389380530973	PAGE_HOST_CHAR3	462	2	0.5	0	1	1	0.004329004329	0.412987012987
Band2	NB_B2_R000312	CONTENT	NB_B2_R000362	0.389380530973	COMPILER_SIGNATURE	462	63	0.015873015873	0	0	0	0.136363636364	0.347826086957
Band2	NB_B2_R000312	CONTENT	NB_B2_R000362	0.389380530973	MARKER_AND_POSITION	462	199	0.00502512562814	0	0	0	0.430735930736	0.625
Band2	NB_B2_R000312	CONTENT	NB_B2_R000362	0.389380530973	HOST_PLUS_COMPILER	462	1	1	1	1	1	0.0021645021645	0.271428571429
Band2	NB_B2_R000312	ADDRESSEE	NB_B2_R000326	0.4	RAW_GROUP_IDENTITY	462	79	0.0126582278481	0	0	0	0.170995670996	0.136645962733
Band2	NB_B2_R000312	ADDRESSEE	NB_B2_R000326	0.4	RAW_CHAR3	462	143	0.00699300699301	0	0	0	0.309523809524	0.234592445328
Band2	NB_B2_R000312	ADDRESSEE	NB_B2_R000326	0.4	PAGE_HOST_IDENTITY	462	95	0.0105263157895	0	0	0	0.205627705628	0.170212765957
Band2	NB_B2_R000312	ADDRESSEE	NB_B2_R000326	0.4	PAGE_HOST_CHAR3	462	134	0.00746268656716	0	0	0	0.290043290043	0.241379310345
Band2	NB_B2_R000312	ADDRESSEE	NB_B2_R000326	0.4	COMPILER_SIGNATURE	462	126	0.00793650793651	0	0	0	0.272727272727	0.307692307692
Band2	NB_B2_R000312	ADDRESSEE	NB_B2_R000326	0.4	MARKER_AND_POSITION	462	386	0.00259067357513	0	0	0	0.835497835498	0.421052631579
Band2	NB_B2_R000312	ADDRESSEE	NB_B2_R000326	0.4	HOST_PLUS_COMPILER	462	79	0.0126582278481	0	0	0	0.170995670996	0.136645962733
Band2	NB_B2_R000313	CONTENT	NB_B2_R000311	0.296	RAW_GROUP_IDENTITY	463	1	1	1	1	1	0.00215982721382	0.248175182482
Band2	NB_B2_R000313	CONTENT	NB_B2_R000311	0.296	RAW_CHAR3	463	1	1	1	1	1	0.00215982721382	0.397463002114
Band2	NB_B2_R000313	CONTENT	NB_B2_R000311	0.296	PAGE_HOST_IDENTITY	463	2	0.5	0	1	1	0.00431965442765	0.28
Band2	NB_B2_R000313	CONTENT	NB_B2_R000311	0.296	PAGE_HOST_CHAR3	463	1	1	1	1	1	0.00215982721382	0.387323943662
Band2	NB_B2_R000313	CONTENT	NB_B2_R000311	0.296	COMPILER_SIGNATURE	463	23	0.0434782608696	0	0	1	0.0496760259179	0.428571428571
Band2	NB_B2_R000313	CONTENT	NB_B2_R000311	0.296	MARKER_AND_POSITION	463	383	0.00261096605744	0	0	0	0.827213822894	0.470588235294
Band2	NB_B2_R000313	CONTENT	NB_B2_R000311	0.296	HOST_PLUS_COMPILER	463	1	1	1	1	1	0.00215982721382	0.248175182482
Band2	NB_B2_R000313	ADDRESSEE	NB_B2_R000019	1	RAW_GROUP_IDENTITY	463	93	0.010752688172	0	0	0	0.200863930886	0.126582278481
Band2	NB_B2_R000313	ADDRESSEE	NB_B2_R000019	1	RAW_CHAR3	463	101	0.00990099009901	0	0	0	0.218142548596	0.26404494382
Band2	NB_B2_R000313	ADDRESSEE	NB_B2_R000019	1	PAGE_HOST_IDENTITY	463	69	0.0144927536232	0	0	0	0.149028077754	0.185185185185
Band2	NB_B2_R000313	ADDRESSEE	NB_B2_R000019	1	PAGE_HOST_CHAR3	463	105	0.00952380952381	0	0	0	0.226781857451	0.260683760684
Band2	NB_B2_R000313	ADDRESSEE	NB_B2_R000019	1	COMPILER_SIGNATURE	463	264	0.00378787878788	0	0	0	0.570194384449	0.296296296296
Band2	NB_B2_R000313	ADDRESSEE	NB_B2_R000019	1	MARKER_AND_POSITION	463	28	0.0357142857143	0	0	1	0.060475161987	0.857142857143
Band2	NB_B2_R000313	ADDRESSEE	NB_B2_R000019	1	HOST_PLUS_COMPILER	463	93	0.010752688172	0	0	0	0.200863930886	0.126582278481
Band2	NB_B2_R000314	CONTENT	NB_B2_R000056	0.301587301587	RAW_GROUP_IDENTITY	463	14	0.0714285714286	0	0	1	0.0302375809935	0.162337662338
Band2	NB_B2_R000314	CONTENT	NB_B2_R000056	0.301587301587	RAW_CHAR3	463	18	0.0555555555556	0	0	1	0.0388768898488	0.332622601279
Band2	NB_B2_R000314	CONTENT	NB_B2_R000056	0.301587301587	PAGE_HOST_IDENTITY	463	8	0.125	0	1	1	0.0172786177106	0.244094488189
Band2	NB_B2_R000314	CONTENT	NB_B2_R000056	0.301587301587	PAGE_HOST_CHAR3	463	6	0.166666666667	0	1	1	0.0129589632829	0.344221105528
Band2	NB_B2_R000314	CONTENT	NB_B2_R000056	0.301587301587	COMPILER_SIGNATURE	463	310	0.00322580645161	0	0	0	0.669546436285	0.272727272727
Band2	NB_B2_R000314	CONTENT	NB_B2_R000056	0.301587301587	MARKER_AND_POSITION	463	17	0.0588235294118	0	0	1	0.036717062635	0.928571428571
Band2	NB_B2_R000314	CONTENT	NB_B2_R000056	0.301587301587	HOST_PLUS_COMPILER	463	14	0.0714285714286	0	0	1	0.0302375809935	0.162337662338
Band2	NB_B2_R000314	ADDRESSEE	NB_B2_R000455	0.5	RAW_GROUP_IDENTITY	463	232	0.00431034482759	0	0	0	0.501079913607	0.104651162791
Band2	NB_B2_R000314	ADDRESSEE	NB_B2_R000455	0.5	RAW_CHAR3	463	173	0.00578034682081	0	0	0	0.373650107991	0.258064516129
Band2	NB_B2_R000314	ADDRESSEE	NB_B2_R000455	0.5	PAGE_HOST_IDENTITY	463	245	0.00408163265306	0	0	0	0.529157667387	0.155405405405
Band2	NB_B2_R000314	ADDRESSEE	NB_B2_R000455	0.5	PAGE_HOST_CHAR3	463	102	0.00980392156863	0	0	0	0.22030237581	0.261538461538
Band2	NB_B2_R000314	ADDRESSEE	NB_B2_R000455	0.5	COMPILER_SIGNATURE	463	423	0.00236406619385	0	0	0	0.913606911447	0.2
Band2	NB_B2_R000314	ADDRESSEE	NB_B2_R000455	0.5	MARKER_AND_POSITION	463	135	0.00740740740741	0	0	0	0.291576673866	0.785714285714
Band2	NB_B2_R000314	ADDRESSEE	NB_B2_R000455	0.5	HOST_PLUS_COMPILER	463	232	0.00431034482759	0	0	0	0.501079913607	0.104651162791
Band2	NB_B2_R000315	CONTENT	NB_B2_R000165	0.285714285714	RAW_GROUP_IDENTITY	464	3	0.333333333333	0	1	1	0.00646551724138	0.251366120219
Band2	NB_B2_R000315	CONTENT	NB_B2_R000165	0.285714285714	RAW_CHAR3	464	7	0.142857142857	0	1	1	0.0150862068966	0.360424028269
Band2	NB_B2_R000315	CONTENT	NB_B2_R000165	0.285714285714	PAGE_HOST_IDENTITY	464	7	0.142857142857	0	1	1	0.0150862068966	0.285714285714
Band2	NB_B2_R000315	CONTENT	NB_B2_R000165	0.285714285714	PAGE_HOST_CHAR3	464	7	0.142857142857	0	1	1	0.0150862068966	0.353174603175
Band2	NB_B2_R000315	CONTENT	NB_B2_R000165	0.285714285714	COMPILER_SIGNATURE	464	104	0.00961538461538	0	0	0	0.224137931034	0.387096774194
Band2	NB_B2_R000315	CONTENT	NB_B2_R000165	0.285714285714	MARKER_AND_POSITION	464	48	0.0208333333333	0	0	0	0.103448275862	0.857142857143
Band2	NB_B2_R000315	CONTENT	NB_B2_R000165	0.285714285714	HOST_PLUS_COMPILER	464	3	0.333333333333	0	1	1	0.00646551724138	0.251366120219
Band2	NB_B2_R000315	ADDRESSEE	NB_B2_R000287	0.555555555556	RAW_GROUP_IDENTITY	464	1	1	1	1	1	0.00215517241379	0.285714285714
Band2	NB_B2_R000315	ADDRESSEE	NB_B2_R000287	0.555555555556	RAW_CHAR3	464	1	1	1	1	1	0.00215517241379	0.39262472885
Band2	NB_B2_R000315	ADDRESSEE	NB_B2_R000287	0.555555555556	PAGE_HOST_IDENTITY	464	1	1	1	1	1	0.00215517241379	0.333333333333
Band2	NB_B2_R000315	ADDRESSEE	NB_B2_R000287	0.555555555556	PAGE_HOST_CHAR3	464	1	1	1	1	1	0.00215517241379	0.414814814815
Band2	NB_B2_R000315	ADDRESSEE	NB_B2_R000287	0.555555555556	COMPILER_SIGNATURE	464	404	0.00247524752475	0	0	0	0.870689655172	0.25
Band2	NB_B2_R000315	ADDRESSEE	NB_B2_R000287	0.555555555556	MARKER_AND_POSITION	464	55	0.0181818181818	0	0	0	0.118534482759	0.857142857143
Band2	NB_B2_R000315	ADDRESSEE	NB_B2_R000287	0.555555555556	HOST_PLUS_COMPILER	464	1	1	1	1	1	0.00215517241379	0.285714285714
Band2	NB_B2_R000316	CONTENT	NB_B2_R000450	0.300884955752	RAW_GROUP_IDENTITY	463	1	1	1	1	1	0.00215982721382	0.251908396947
Band2	NB_B2_R000316	CONTENT	NB_B2_R000450	0.300884955752	RAW_CHAR3	463	1	1	1	1	1	0.00215982721382	0.406103286385
Band2	NB_B2_R000316	CONTENT	NB_B2_R000450	0.300884955752	PAGE_HOST_IDENTITY	463	1	1	1	1	1	0.00215982721382	0.310344827586
Band2	NB_B2_R000316	CONTENT	NB_B2_R000450	0.300884955752	PAGE_HOST_CHAR3	463	1	1	1	1	1	0.00215982721382	0.416666666667
Band2	NB_B2_R000316	CONTENT	NB_B2_R000450	0.300884955752	COMPILER_SIGNATURE	463	5	0.2	0	1	1	0.0107991360691	0.571428571429
Band2	NB_B2_R000316	CONTENT	NB_B2_R000450	0.300884955752	MARKER_AND_POSITION	463	250	0.004	0	0	0	0.539956803456	0.5625
Band2	NB_B2_R000316	CONTENT	NB_B2_R000450	0.300884955752	HOST_PLUS_COMPILER	463	1	1	1	1	1	0.00215982721382	0.251908396947
Band2	NB_B2_R000316	ADDRESSEE	NB_B2_R000450	1	RAW_GROUP_IDENTITY	463	1	1	1	1	1	0.00215982721382	0.251908396947
Band2	NB_B2_R000316	ADDRESSEE	NB_B2_R000450	1	RAW_CHAR3	463	1	1	1	1	1	0.00215982721382	0.406103286385
Band2	NB_B2_R000316	ADDRESSEE	NB_B2_R000450	1	PAGE_HOST_IDENTITY	463	1	1	1	1	1	0.00215982721382	0.310344827586
Band2	NB_B2_R000316	ADDRESSEE	NB_B2_R000450	1	PAGE_HOST_CHAR3	463	1	1	1	1	1	0.00215982721382	0.416666666667
Band2	NB_B2_R000316	ADDRESSEE	NB_B2_R000450	1	COMPILER_SIGNATURE	463	5	0.2	0	1	1	0.0107991360691	0.571428571429
Band2	NB_B2_R000316	ADDRESSEE	NB_B2_R000450	1	MARKER_AND_POSITION	463	250	0.004	0	0	0	0.539956803456	0.5625
Band2	NB_B2_R000316	ADDRESSEE	NB_B2_R000450	1	HOST_PLUS_COMPILER	463	1	1	1	1	1	0.00215982721382	0.251908396947
Band2	NB_B2_R000317	CONTENT	NB_B2_R000072	0.446428571429	RAW_GROUP_IDENTITY	463	1	1	1	1	1	0.00215982721382	0.361538461538
Band2	NB_B2_R000317	CONTENT	NB_B2_R000072	0.446428571429	RAW_CHAR3	463	1	1	1	1	1	0.00215982721382	0.539641943734
Band2	NB_B2_R000317	CONTENT	NB_B2_R000072	0.446428571429	PAGE_HOST_IDENTITY	463	1	1	1	1	1	0.00215982721382	0.423423423423
Band2	NB_B2_R000317	CONTENT	NB_B2_R000072	0.446428571429	PAGE_HOST_CHAR3	463	1	1	1	1	1	0.00215982721382	0.529239766082
Band2	NB_B2_R000317	CONTENT	NB_B2_R000072	0.446428571429	COMPILER_SIGNATURE	463	1	1	1	1	1	0.00215982721382	0.52
Band2	NB_B2_R000317	CONTENT	NB_B2_R000072	0.446428571429	MARKER_AND_POSITION	463	335	0.00298507462687	0	0	0	0.723542116631	0.470588235294
Band2	NB_B2_R000317	CONTENT	NB_B2_R000072	0.446428571429	HOST_PLUS_COMPILER	463	1	1	1	1	1	0.00215982721382	0.361538461538
Band2	NB_B2_R000317	ADDRESSEE	NB_B2_R000433	0.285714285714	RAW_GROUP_IDENTITY	463	118	0.00847457627119	0	0	0	0.254859611231	0.155339805825
Band2	NB_B2_R000317	ADDRESSEE	NB_B2_R000433	0.285714285714	RAW_CHAR3	463	276	0.0036231884058	0	0	0	0.596112311015	0.246376811594
Band2	NB_B2_R000317	ADDRESSEE	NB_B2_R000433	0.285714285714	PAGE_HOST_IDENTITY	463	171	0.00584795321637	0	0	0	0.369330453564	0.170212765957
Band2	NB_B2_R000317	ADDRESSEE	NB_B2_R000433	0.285714285714	PAGE_HOST_CHAR3	463	286	0.0034965034965	0	0	0	0.617710583153	0.233974358974
Band2	NB_B2_R000317	ADDRESSEE	NB_B2_R000433	0.285714285714	COMPILER_SIGNATURE	463	281	0.00355871886121	0	0	0	0.606911447084	0.25
Band2	NB_B2_R000317	ADDRESSEE	NB_B2_R000433	0.285714285714	MARKER_AND_POSITION	463	460	0.00217391304348	0	0	0	0.993520518359	0.3
Band2	NB_B2_R000317	ADDRESSEE	NB_B2_R000433	0.285714285714	HOST_PLUS_COMPILER	463	118	0.00847457627119	0	0	0	0.254859611231	0.155339805825
Band2	NB_B2_R000318	CONTENT	NB_B2_R000394	0.471014492754	RAW_GROUP_IDENTITY	464	1	1	1	1	1	0.00215517241379	0.377358490566
Band2	NB_B2_R000318	CONTENT	NB_B2_R000394	0.471014492754	RAW_CHAR3	464	1	1	1	1	1	0.00215517241379	0.488659793814
Band2	NB_B2_R000318	CONTENT	NB_B2_R000394	0.471014492754	PAGE_HOST_IDENTITY	464	1	1	1	1	1	0.00215517241379	0.416058394161
Band2	NB_B2_R000318	CONTENT	NB_B2_R000394	0.471014492754	PAGE_HOST_CHAR3	464	1	1	1	1	1	0.00215517241379	0.475294117647
Band2	NB_B2_R000318	CONTENT	NB_B2_R000394	0.471014492754	COMPILER_SIGNATURE	464	53	0.0188679245283	0	0	0	0.114224137931	0.344827586207
Band2	NB_B2_R000318	CONTENT	NB_B2_R000394	0.471014492754	MARKER_AND_POSITION	464	22	0.0454545454545	0	0	1	0.0474137931034	0.928571428571
Band2	NB_B2_R000318	CONTENT	NB_B2_R000394	0.471014492754	HOST_PLUS_COMPILER	464	1	1	1	1	1	0.00215517241379	0.377358490566
Band2	NB_B2_R000318	ADDRESSEE	NB_B2_R000142	0.75	RAW_GROUP_IDENTITY	464	229	0.00436681222707	0	0	0	0.493534482759	0.126582278481
Band2	NB_B2_R000318	ADDRESSEE	NB_B2_R000142	0.75	RAW_CHAR3	464	312	0.00320512820513	0	0	0	0.672413793103	0.235051546392
Band2	NB_B2_R000318	ADDRESSEE	NB_B2_R000142	0.75	PAGE_HOST_IDENTITY	464	281	0.00355871886121	0	0	0	0.605603448276	0.159420289855
Band2	NB_B2_R000318	ADDRESSEE	NB_B2_R000142	0.75	PAGE_HOST_CHAR3	464	279	0.00358422939068	0	0	0	0.601293103448	0.231308411215
Band2	NB_B2_R000318	ADDRESSEE	NB_B2_R000142	0.75	COMPILER_SIGNATURE	464	224	0.00446428571429	0	0	0	0.48275862069	0.266666666667
Band2	NB_B2_R000318	ADDRESSEE	NB_B2_R000142	0.75	MARKER_AND_POSITION	464	131	0.00763358778626	0	0	0	0.282327586207	0.769230769231
Band2	NB_B2_R000318	ADDRESSEE	NB_B2_R000142	0.75	HOST_PLUS_COMPILER	464	229	0.00436681222707	0	0	0	0.493534482759	0.126582278481
Band2	NB_B2_R000319	CONTENT	NB_B2_R000339	0.244755244755	RAW_GROUP_IDENTITY	463	96	0.0104166666667	0	0	0	0.207343412527	0.146892655367
Band2	NB_B2_R000319	CONTENT	NB_B2_R000339	0.244755244755	RAW_CHAR3	463	80	0.0125	0	0	0	0.172786177106	0.290502793296
Band2	NB_B2_R000319	CONTENT	NB_B2_R000339	0.244755244755	PAGE_HOST_IDENTITY	463	49	0.0204081632653	0	0	0	0.105831533477	0.203947368421
Band2	NB_B2_R000319	CONTENT	NB_B2_R000339	0.244755244755	PAGE_HOST_CHAR3	463	41	0.0243902439024	0	0	1	0.0885529157667	0.299568965517
Band2	NB_B2_R000319	CONTENT	NB_B2_R000339	0.244755244755	COMPILER_SIGNATURE	463	308	0.00324675324675	0	0	0	0.665226781857	0.258064516129
Band2	NB_B2_R000319	CONTENT	NB_B2_R000339	0.244755244755	MARKER_AND_POSITION	463	145	0.00689655172414	0	0	0	0.313174946004	0.75
Band2	NB_B2_R000319	CONTENT	NB_B2_R000339	0.244755244755	HOST_PLUS_COMPILER	463	96	0.0104166666667	0	0	0	0.207343412527	0.146892655367
Band2	NB_B2_R000319	ADDRESSEE	NB_B2_R000098	0.571428571429	RAW_GROUP_IDENTITY	463	32	0.03125	0	0	1	0.0691144708423	0.169696969697
Band2	NB_B2_R000319	ADDRESSEE	NB_B2_R000098	0.571428571429	RAW_CHAR3	463	102	0.00980392156863	0	0	0	0.22030237581	0.283495145631
Band2	NB_B2_R000319	ADDRESSEE	NB_B2_R000098	0.571428571429	PAGE_HOST_IDENTITY	463	11	0.0909090909091	0	0	1	0.0237580993521	0.222222222222
Band2	NB_B2_R000319	ADDRESSEE	NB_B2_R000098	0.571428571429	PAGE_HOST_CHAR3	463	99	0.010101010101	0	0	0	0.213822894168	0.278651685393
Band2	NB_B2_R000319	ADDRESSEE	NB_B2_R000098	0.571428571429	COMPILER_SIGNATURE	463	204	0.00490196078431	0	0	0	0.44060475162	0.294117647059
Band2	NB_B2_R000319	ADDRESSEE	NB_B2_R000098	0.571428571429	MARKER_AND_POSITION	463	139	0.00719424460432	0	0	0	0.300215982721	0.75
Band2	NB_B2_R000319	ADDRESSEE	NB_B2_R000098	0.571428571429	HOST_PLUS_COMPILER	463	32	0.03125	0	0	1	0.0691144708423	0.169696969697
Band2	NB_B2_R000320	CONTENT	NB_B2_R000018	0.350877192982	RAW_GROUP_IDENTITY	463	1	1	1	1	1	0.00215982721382	0.225352112676
Band2	NB_B2_R000320	CONTENT	NB_B2_R000018	0.350877192982	RAW_CHAR3	463	5	0.2	0	1	1	0.0107991360691	0.269662921348
Band2	NB_B2_R000320	CONTENT	NB_B2_R000018	0.350877192982	PAGE_HOST_IDENTITY	463	2	0.5	0	1	1	0.00431965442765	0.268656716418
Band2	NB_B2_R000320	CONTENT	NB_B2_R000018	0.350877192982	PAGE_HOST_CHAR3	463	9	0.111111111111	0	1	1	0.0194384449244	0.246753246753
